,features,feature_sums,VIF
10241,GESP_G14_GDP_PT_GF10_S1311_XDC_R_B1GQ,448.3075,78.2713
8100,GANW_G14_GDP_PT_G6|F_NN_S1314_XDC_R_B1GQ,223.4683,77.5414
13183,RTT_RM_GDP,372.6079,76.8793
3252,GAAFDC_G14_GDP_PT_G62_S1314_XDC_R_B1GQ_W2|S1_F2,48.5434,76.4816
11768,GRTII_G14_GDP_PT_W0|S1|G1111_S1311_XDC_R_B1GQ,415.3204,76.3437
3845,GAAFSO_G14_GDP_PT_G62_S1321_XDC_R_B1GQ_W0|S1_F3,128.7002,75.6821
11420,GRSO_G14_GDP_PT_W0|S1|G122_S1321_XDC_R_B1GQ,55.5323,75.4611
5045,GADAFLS_T_G14_GDP_PT_G32_S1321_XDC_R_B1GQ_W0|S1_F4,25.8153,74.9499
7158,GADL_T_G14_CA_GDP_PT_G33|F_S13_XDC_R_B1GQ,205.0226,74.8684
8609,GEETO_G14_PT_GF09_S1311_XDC_R_OTE,1162.8811,74.7427
10390,GES_G14_CA_GDP_PT_G27|_Z_S13_XDC_R_B1GQ,355.3272,74.6847
8117,GEAA_G14_GDP_PT_GF0402_S1321_XDC_R_B1GQ,79.9278,74.5396
6116,GADLDO_T_G14_GDP_PT_G33_S1314_XDC_R_B1GQ_W2|S1_F8,3.113,74.3343
11004,GROPD_G14_GDP_PT_W0|S1|G1412_S1321_XDC_R_B1GQ,77.4008,74.139
11800,GRTI_G14_GDP_PT_W0|S1|G111_S1311_XDC_R_B1GQ,830.6144,72.6906
6085,GADLDI_T_G14_GDP_PT_G33_S1321_XDC_R_B1GQ_W2|S1_F6,-1.3837,72.53
7985,GALLS_G14_GDP_PT_G63_S1311_XDC_R_B1GQ_W0|S1_F4,950.2604,72.1597
5360,GADANFB_T_G14_GDP_PT_G31_S1311B_XDC_R_B1GQ_W0|S1_N11KN,302.8332,72.0536
12285,GXOB_G14_GDP_PT_GNLB|_Z_S13_XDC_R_B1GQ,-39.1093,71.7269
4309,GADAFDL_T_G14_GDP_PT_G32_S1321_XDC_R_B1GQ_W2|S1_F4,23.1565,71.7165
3312,GAAFDO_G14_GDP_PT_G62_S1311B_XDC_R_B1GQ_W2|S1_F8,171.4194,71.0895
4262,GADAFDC_T_G14_GDP_PT_G32_S13_XDC_R_B1GQ_W2|S1_F2,223.9986,70.963
6831,GADLIR_T_G14_GDP_PT_G33_S13112_XDC_R_B1GQ_W0|S1_F6,0.2776,70.9532
10385,GES_G14_CA_GDP_PT_G27|_Z_S1311_XDC_R_B1GQ,261.9295,70.6016
12044,GRTTXT_G14_GDP_PT_W0|S1|G1155_S1321_XDC_R_B1GQ,0.8042,70.2266
4259,GADAFDC_T_G14_GDP_PT_G32_S1313_XDC_R_B1GQ_W2|S1_F2,9.069,69.551
11078,GROPI_NRES_G14_GDP_PT_W1|S1|G1411_S13112_XDC_R_B1GQ,18.5074,69.3588
11772,GRTII_G14_GDP_PT_W0|S1|G1111_S1321_XDC_R_B1GQ,408.4345,69.2451
11501,GRSS_G14_GDP_PT_W0|S1|G121_S13_XDC_R_B1GQ,528.2169,69.0071
3222,GAAFCD_G14_GDP_PT_G62_S13_XDC_R_B1GQ_W0|S1_F2,522.4444,69.0003
9545,GEOMK_G14_GDP_PT_W00|S1W|G2822_S1311_XDC_R_B1GQ,57.5597,68.9444
8370,GECE_G14_GDP_PT_W0|S1|G21_S1312_XDC_R_B1GQ,103.2235,68.7384
8362,GECE_G14_GDP_PT_G21|_Z_S1312_XDC_R_B1GQ,103.2235,68.7384
9528,GEOMC_G14_GDP_PT_W0|S1|G2821_S1311B_XDC_R_B1GQ,124.1416,68.4145
6099,GADLDL_T_G14_GDP_PT_G33_S1313_XDC_R_B1GQ_W2|S1_F4,5.0393,67.9519
381,BCA_GDP_BP6,-150.1326,67.6493
10888,GROF_G14_GDP_PT_W0|S1|G143_S1311_XDC_R_B1GQ,14.5206,67.0404
9241,GEI_NRES_G14_GDP_PT_W1|S1|G24_S1311_XDC_R_B1GQ,44.5323,66.6991
10920,GROOPC_G14_GDP_PT_W0|S1|G14513_S1311_XDC_R_B1GQ,0.3897,66.3659
12772,NGDP_D_IX,16687.9062,65.5646
4257,GADAFDC_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W2|S1_F2,164.6197,65.4142
9544,GEOMK_G14_GDP_PT_W00|S1W|G2822_S1311B_XDC_R_B1GQ,57.6765,64.683
10924,GROOPC_G14_GDP_PT_W0|S1|G14513_S1321_XDC_R_B1GQ,0.3664,64.4441
8113,GEAA_G14_GDP_PT_GF0402_S1311_XDC_R_B1GQ,67.2047,64.2362
8857,GEGPTO_G14_PT_GF01_S1311_XDC_R_OTE,2886.637,63.6653
4212,GADAFCD_T_G14_GDP_PT_G32_S1314_XDC_R_B1GQ_W0|S1_F2,10.2539,63.5001
11132,GROPW_G14_GDP_PT_W0|S1|G1413_S1321_XDC_R_B1GQ,5.2063,63.2883
8685,GEGC_IO_G14_GDP_PT_1A|S1|G26C_S1321_XDC_R_B1GQ,14.2715,63.2616
9390,GELTO_G14_PT_GF07_S13_XDC_R_OTE,879.3692,63.1428
1290,FCDODCA_NUM,68771.633,62.4519
9245,GEI_NRES_G14_GDP_PT_W1|S1|G24_S1321_XDC_R_B1GQ,41.4259,62.376
7942,GALIRP_T_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W0|S1_F63_65,176.7404,61.8844
10401,GES_G14_GDP_PT_G27|_Z_S1311_XDC_R_B1GQ,394.3197,61.6266
10409,GES_G14_GDP_PT_W0|S1|G27_S1311_XDC_R_B1GQ,394.3197,61.6266
9120,GEHTO_G14_PT_GF06_S1311B_XDC_R_OTE,432.251,61.5393
4150,GADAFAE_T_G14_GDP_PT_G32_S13_XDC_R_B1GQ_W0|S1_F5,7.0425,61.4489
5040,GADAFLS_T_G14_GDP_PT_G32_S1311B_XDC_R_B1GQ_W0|S1_F4,27.4106,61.1069
3409,GAAFD_G14_GDP_PT_G62_S1311_XDC_R_B1GQ_W2|S1_F,850.3182,61.0912
7524,GALD_G14_GDP_PT_G63_S1314_XDC_R_B1GQ_W2|S1_F,52.8191,61.072
5046,GADAFLS_T_G14_GDP_PT_G32_S13_XDC_R_B1GQ_W0|S1_F4,29.0674,61.0291
5366,GADANFB_T_G14_GDP_PT_G31_S13_XDC_R_B1GQ_W0|S1_N11KN,219.4732,60.8007
13179,RTII_RM_GDP,561.2602,60.6041
7312,GALD4_GR_G14_MV_GDP_PT_G63|FD4_S1311B_XDC_R_B1GQ,679.8525,60.3067
10919,GROOPC_G14_GDP_PT_W0|S1|G14513_S1311B_XDC_R_B1GQ,0.2746,60.2794
5606,GADANNL_T_G14_GDP_PT_G31_S13_XDC_R_B1GQ_W0|S1_N211N,5.4882,59.7898
8317,GECES_G14_GDP_PT_W0|S1|G212_S1321_XDC_R_B1GQ,77.1394,59.7755
3413,GAAFD_G14_GDP_PT_G62_S1321_XDC_R_B1GQ_W2|S1_F,782.0027,58.7972
11804,GRTI_G14_GDP_PT_W0|S1|G111_S1321_XDC_R_B1GQ,813.5636,58.7767
9368,GELS_G14_GDP_PT_GF0702_S1311B_XDC_R_B1GQ,29.4341,58.6911
11128,GROPW_G14_GDP_PT_W0|S1|G1413_S1311_XDC_R_B1GQ,4.4724,58.5306
1297,FCDODCSP_PT,2899.8002,58.3375
13425,transferDep1_CG,-21.1726,58.1941
9246,GEI_NRES_G14_GDP_PT_W1|S1|G24_S13_XDC_R_B1GQ,39.6267,58.1701
9816,GEPF_G14_GDP_PT_GF0302_S1311B_XDC_R_B1GQ,4.1393,58.1056
4415,GADAFD_T_CB_G14_GDP_PT_G32_W2|S121_S13112_XDC_R_B1GQ,1.8724,57.1274
8681,GEGC_IO_G14_GDP_PT_1A|S1|G26C_S1311_XDC_R_B1GQ,16.5748,57.1014
9533,GEOMC_G14_GDP_PT_W0|S1|G2821_S1321_XDC_R_B1GQ,138.9582,56.9579
13429,transferDep2_CG,-7.766,56.8905
4310,GADAFDL_T_G14_GDP_PT_G32_S13_XDC_R_B1GQ_W2|S1_F4,23.0481,56.5854
7316,GALD4_GR_G14_MV_GDP_PT_G63|FD4_S1314_XDC_R_B1GQ,49.3028,56.3374
13387,property_SNG,65.298,56.0736
12874,PCPI_IX,21622.7884,55.4202
6246,GADLD_T_G14_GDP_PT_G33_S13_XDC_R_B1GQ_W2|S1_F,160.7239,55.0216
8240,GEATO_G14_PT_GF04_S1311B_XDC_R_OTE,2306.5667,54.767
8071,GAL_G14_GDP_PT_G63|F_S13112_XDC_R_B1GQ,70.1405,54.5474
8063,GAL_G14_GDP_PT_G63_S13112_XDC_R_B1GQ_W0|S1_F,70.1405,54.5474
9817,GEPF_G14_GDP_PT_GF0302_S1311_XDC_R_B1GQ,5.5271,54.153
12313,GXOPB_G14_GDP_PT_GPB|_Z_S1312_XDC_R_B1GQ,3.5724,54.1308
9984,GERO_G14_GDP_PT_GF0806_S1311B_XDC_R_B1GQ,1.725,53.2666
8631,GEE_G14_GDP_PT_GF09_S13112_XDC_R_B1GQ,29.6447,52.8608
8150,GEAE_G14_GDP_PT_GF0409_S13_XDC_R_B1GQ,19.9186,52.6138
3318,GAAFDO_G14_GDP_PT_G62_S13_XDC_R_B1GQ_W2|S1_F8,224.0934,52.3316
5601,GADANNL_T_G14_GDP_PT_G31_S1311_XDC_R_B1GQ_W0|S1_N211N,3.7157,52.0498
8861,GEGPTO_G14_PT_GF01_S1321_XDC_R_OTE,2269.8701,51.6564
11435,GRSSE_G14_GDP_PT_W0|S1|G1211_S1314_XDC_R_B1GQ,189.9558,51.3288
5041,GADAFLS_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W0|S1_F4,27.8432,51.2024
7281,GALD3_G14_MV_GDP_PT_G63|FD3_S1311_XDC_R_B1GQ,2317.465,50.3181
12198,GXCBN_G14_GDP_PT_GNOB|_Z_S13112_XDC_R_B1GQ,15.6913,50.2099
3796,GAAFLS_G14_GDP_PT_G62_S1314_XDC_R_B1GQ_W0|S1_F4,18.438,50.0322
5376,GADANFM_T_G14_GDP_PT_G31_S1311B_XDC_R_B1GQ_W0|S1_N113N,69.851,49.9095
1257,FCAODCSP_PT,2299.5803,49.8055
7430,GALDO_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W2|S1_F8,222.2172,49.0406
9125,GEHTO_G14_PT_GF06_S1321_XDC_R_OTE,231.8182,49.0174
4085,GAAN_G14_GDP_PT_G61_S1321_XDC_R_B1GQ_W0|S1_NN,707.3973,48.9083
8680,GEGC_IO_G14_GDP_PT_1A|S1|G26C_S1311B_XDC_R_B1GQ,8.8876,48.7791
9561,GEOM_G14_GDP_PT_W0|S1|G282_S1311_XDC_R_B1GQ,197.6098,48.5799
13427,transferDep1_SG,11.6897,48.3944
12236,GXCNC_G14_CA_GDP_PT_G32|F2_S1321_XDC_R_B1GQ,131.3743,48.285
8144,GEAE_G14_GDP_PT_GF0409_S1311B_XDC_R_B1GQ,23.7679,48.0994
7302,GALD4NCD_GR_G14_MV_GDP_PT_G63NC|FD4_S13_XDC_R_B1GQ,881.4096,47.2305
4305,GADAFDL_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W2|S1_F4,22.7093,46.698
10352,GEST_PE_G14_GDP_PT_W2|S1KP|G25_S1311B_XDC_R_B1GQ,28.4069,46.5658
12347,GX_G14_GDP_PT_G2M|_Z_S1314_XDC_R_B1GQ,699.3733,46.5572
4304,GADAFDL_T_G14_GDP_PT_G32_S1311B_XDC_R_B1GQ_W2|S1_F4,24.664,46.4313
9385,GELTO_G14_PT_GF07_S1311_XDC_R_OTE,732.869,46.2547
11191,GROSM_G14_GDP_PT_W0|S1|G1421_S1311B_XDC_R_B1GQ,68.6393,46.0807
7253,GALD1_G14_MV_GDP_PT_G63|F3T4_S1321_XDC_R_B1GQ,491.963,45.9283
3254,GAAFDC_G14_GDP_PT_G62_S13_XDC_R_B1GQ_W2|S1_F2,288.2108,45.7959
5473,GADANF_T_G14_GDP_PT_G31_S1311_XDC_R_B1GQ_W0|S1_N11N,343.1649,45.7805
5846,GADAN_T_G14_CA_GDP_PT_G31|NG_S13_XDC_R_B1GQ,418.5628,45.5316
5174,GADAFO_T_G14_GDP_PT_G32_S13_XDC_R_B1GQ_W0|S1_F8,42.9914,45.3468
7974,GALIR_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W0|S1_F6,222.4049,45.2687
3952,GAANF_G14_GDP_PT_G61_S1311B_XDC_R_B1GQ_W0|S1_N11N,551.4497,45.0085
5942,GADLAE_T_G14_GDP_PT_G33_S13_XDC_R_B1GQ_W0|S1_F5,4.2245,44.8693
10856,GRG_GG_G14_GDP_PT_W2|S13|G13_S1311_XDC_R_B1GQ,44.4518,44.856
11373,GRSOE_G14_GDP_PT_W0|S1|G1221_S13_XDC_R_B1GQ,18.6346,44.6889
8608,GEETO_G14_PT_GF09_S1311B_XDC_R_OTE,1954.1525,44.3556
6079,GADLDI_T_G14_GDP_PT_G33_S13112_XDC_R_B1GQ_W2|S1_F6,0.2776,44.3464
8145,GEAE_G14_GDP_PT_GF0409_S1311_XDC_R_B1GQ,15.5159,44.3453
11287,GROTK_G14_GDP_PT_W00|S1W|G1442_S1311B_XDC_R_B1GQ,4.4898,44.014
7745,GALFL_G14_GDP_PT_G63_S1311_XDC_R_B1GQ_W1|S1_F4,767.3852,43.9731
11997,GRTTO_G14_GDP_PT_W0|S1|G1156_S13_XDC_R_B1GQ,3.3145,43.8199
4093,GAAN_G14_GDP_PT_G61|NN_S1321_XDC_R_B1GQ,707.3973,43.611
5382,GADANFM_T_G14_GDP_PT_G31_S13_XDC_R_B1GQ_W0|S1_N113N,53.7592,43.1294
13370,or_SG,5.66,43.1289
7989,GALLS_G14_GDP_PT_G63_S1321_XDC_R_B1GQ_W0|S1_F4,641.607,43.0594
8149,GEAE_G14_GDP_PT_GF0409_S1321_XDC_R_B1GQ,12.4405,42.8417
8614,GEETO_G14_PT_GF09_S13_XDC_R_OTE,1031.8296,42.7425
9126,GEHTO_G14_PT_GF06_S13_XDC_R_OTE,252.6134,42.5527
5381,GADANFM_T_G14_GDP_PT_G31_S1321_XDC_R_B1GQ_W0|S1_N113N,47.6618,42.2098
12204,GXCBN_G14_GDP_PT_GNOB|_Z_S1321_XDC_R_B1GQ,-42.3842,41.9496
4465,GADAFD_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W2|S1_F,230.7927,41.5738
5173,GADAFO_T_G14_GDP_PT_G32_S1321_XDC_R_B1GQ_W0|S1_F8,33.4936,41.351
3217,GAAFCD_G14_GDP_PT_G62_S1311_XDC_R_B1GQ_W0|S1_F2,322.4242,41.3176
7744,GALFL_G14_GDP_PT_G63_S1311B_XDC_R_B1GQ_W1|S1_F4,1355.3283,41.3129
4261,GADAFDC_T_G14_GDP_PT_G32_S1321_XDC_R_B1GQ_W2|S1_F2,174.5582,41.298
7584,GALD_NFC_G14_GDP_PT_G63_W2|S11_S1311B_XDC_R_B1GQ,7.4712,41.2714
7830,GALF_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W1|S1_F,971.1661,41.2451
11773,GRTII_G14_GDP_PT_W0|S1|G1111_S13_XDC_R_B1GQ,467.0812,41.1835
8097,GANW_G14_GDP_PT_G6|F_NN_S1311_XDC_R_B1GQ,197.6665,40.9927
7750,GALFL_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W1|S1_F4,564.0913,40.9779
10775,GRG_CA_G14_GDP_PT_W0|S1|G1M13A_S1311B_XDC_R_B1GQ,330.4381,40.946
5169,GADAFO_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W0|S1_F8,38.0974,40.7999
8318,GECES_G14_GDP_PT_W0|S1|G212_S13_XDC_R_B1GQ,124.7294,40.7804
10358,GEST_PE_G14_GDP_PT_W2|S1KP|G25_S13_XDC_R_B1GQ,40.2339,40.7711
9566,GEOM_G14_GDP_PT_W0|S1|G282_S13_XDC_R_B1GQ,270.5289,40.6689
9012,GEG_GG_G14_GDP_PT_W2|S13|G26_S1314_XDC_R_B1GQ,32.2865,40.4472
13446,vfi_CG,-14.1251,40.1781
11222,GROS_G14_GDP_PT_W0|S1|G142_S13112_XDC_R_B1GQ,54.8338,40.1422
11533,GRS_G14_GDP_PT_G12|_Z_S13_XDC_R_B1GQ,587.104,39.6982
11541,GRS_G14_GDP_PT_W0|S1|G12_S13_XDC_R_B1GQ,587.104,39.6982
13433,ugs_CG,48.4304,39.3664
8613,GEETO_G14_PT_GF09_S1321_XDC_R_OTE,992.9881,39.2576
7332,GALD4_NT_G14_MV_GDP_PT_G63N|FD4_S1314_XDC_R_B1GQ,-239.9651,39.1651
7297,GALD4NCD_GR_G14_MV_GDP_PT_G63NC|FD4_S1311_XDC_R_B1GQ,734.5628,39.1218
13408,sd_CG,41.4432,39.0765
10872,GRG_IO_G14_GDP_PT_1A|S1|G13_S1311_XDC_R_B1GQ,54.5179,38.7771
5941,GADLAE_T_G14_GDP_PT_G33_S1321_XDC_R_B1GQ_W0|S1_F5,3.1396,38.6024
379,BCA_BP6_GDP_PT,-468.6953,38.4616
3861,GAAF_G14_GDP_PT_G62_S1321_XDC_R_B1GQ_W0|S1_F,1063.0839,38.1461
3869,GAAF_G14_GDP_PT_G62|F_S1321_XDC_R_B1GQ,1063.0839,38.1461
9389,GELTO_G14_PT_GF07_S1321_XDC_R_OTE,734.7111,37.8387
8246,GEATO_G14_PT_GF04_S13_XDC_R_OTE,1165.1494,37.5601
12199,GXCBN_G14_GDP_PT_GNOB|_Z_S1311B_XDC_R_B1GQ,18.2266,37.453
9384,GELTO_G14_PT_GF07_S1311B_XDC_R_OTE,989.0807,37.3154
7526,GALD_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W2|S1_F,1395.9888,36.9899
13317,deficit_SNG,1.2361,36.3629
12169,GXCBG_G14_GDP_PT_GGOB|_Z_S1312_XDC_R_B1GQ,26.6296,36.3368
9391,GEL_G14_GDP_PT_GF07_S13112_XDC_R_B1GQ,21.1588,36.3133
11805,GRTI_G14_GDP_PT_W0|S1|G111_S13_XDC_R_B1GQ,866.8849,36.0289
3865,GAAF_G14_GDP_PT_G62|F_S1311_XDC_R_B1GQ,1854.158,35.9962
3857,GAAF_G14_GDP_PT_G62_S1311_XDC_R_B1GQ_W0|S1_F,1854.158,35.9962
10892,GROF_G14_GDP_PT_W0|S1|G143_S1321_XDC_R_B1GQ,16.742,35.7804
11036,GROPI_G14_GDP_PT_W0|S1|G1411_S1321_XDC_R_B1GQ,60.1598,35.3176
7969,GALIR_G14_GDP_PT_G63_S1311_XDC_R_B1GQ_W0|S1_F6,133.0414,35.0629
7936,GALIRP_T_G14_GDP_PT_G63_S1311B_XDC_R_B1GQ_W0|S1_F63_65,111.4229,34.893
9487,GENTO_G14_PT_GF05_S13112_XDC_R_OTE,34.7536,34.8672
4094,GAAN_G14_GDP_PT_G61|NN_S13_XDC_R_B1GQ,1911.3968,34.7964
4086,GAAN_G14_GDP_PT_G61_S13_XDC_R_B1GQ_W0|S1_NN,1911.3968,34.7964
12039,GRTTXT_G14_GDP_PT_W0|S1|G1155_S1311B_XDC_R_B1GQ,3.6525,34.591
8668,GEGC_GG_G14_GDP_PT_W2|S13|G26C_S1314_XDC_R_B1GQ,31.5452,34.4061
11676,GRTGSS_G14_GDP_PT_W0|S1|G1144_S1321_XDC_R_B1GQ,55.9719,34.2386
10408,GES_G14_GDP_PT_W0|S1|G27_S1311B_XDC_R_B1GQ,344.2735,34.1362
10400,GES_G14_GDP_PT_G27|_Z_S1311B_XDC_R_B1GQ,344.2735,34.1362
11101,GROPN_G14_GDP_PT_W0|S1|G1414_S13_XDC_R_B1GQ,15.8321,33.8814
11100,GROPN_G14_GDP_PT_W0|S1|G1414_S1321_XDC_R_B1GQ,15.2531,33.8145
4868,GADAFF_T_G14_GDP_PT_G32_S1314_XDC_R_B1GQ_W1|S1_F,6.0789,33.6912
4081,GAAN_G14_GDP_PT_G61_S1311_XDC_R_B1GQ_W0|S1_NN,713.9284,33.1791
9821,GEPF_G14_GDP_PT_GF0302_S1321_XDC_R_B1GQ,2.9068,33.169
6038,GADLDA_T_G14_GDP_PT_G33_S13_XDC_R_B1GQ_W2|S1_F5,4.1195,33.0727
3846,GAAFSO_G14_GDP_PT_G62_S13_XDC_R_B1GQ_W0|S1_F3,267.7237,33.0591
7311,GALD4_GR_G14_MV_GDP_PT_G63|FD4_S13112_XDC_R_B1GQ,10.6262,33.057
10369,GES_CA_G14_GDP_PT_W0|S1|G2M27A_S1311_XDC_R_B1GQ,249.4782,32.7642
7428,GALDO_G14_GDP_PT_G63_S1314_XDC_R_B1GQ_W2|S1_F8,31.6878,32.4571
13358,it_CG,74.3545,31.9681
5359,GADANFB_T_G14_GDP_PT_G31_S13112_XDC_R_B1GQ_W0|S1_N11KN,24.8706,31.6039
1396,FCRODCSP_PT,3474.7253,31.392
10500,GE_G14_GDP_PT_G2|_Z_S1314_XDC_R_B1GQ,697.6981,31.246
10508,GE_G14_GDP_PT_W0|S1|G2_S1314_XDC_R_B1GQ,697.6981,31.246
7285,GALD3_G14_MV_GDP_PT_G63|FD3_S1321_XDC_R_B1GQ,615.4393,31.1918
11133,GROPW_G14_GDP_PT_W0|S1|G1413_S13_XDC_R_B1GQ,3.9822,31.0072
3685,GAAFFS_G14_GDP_PT_G62_S1321_XDC_R_B1GQ_W1|S1_F3,59.5917,30.925
7333,GALD4_NT_G14_MV_GDP_PT_G63N|FD4_S1321_XDC_R_B1GQ,352.2419,30.9095
5461,GADANF_T_G14_CA_GDP_PT_G31|N11G_S1321_XDC_R_B1GQ,359.4045,30.8912
13350,interest_CG,78.0855,30.6684
9121,GEHTO_G14_PT_GF06_S1311_XDC_R_OTE,207.3933,30.4759
11084,GROPI_NRES_G14_GDP_PT_W1|S1|G1411_S1321_XDC_R_B1GQ,17.5222,30.4251
11085,GROPI_NRES_G14_GDP_PT_W1|S1|G1411_S13_XDC_R_B1GQ,17.6767,30.4159
11080,GROPI_NRES_G14_GDP_PT_W1|S1|G1411_S1311_XDC_R_B1GQ,16.226,30.2344
5477,GADANF_T_G14_GDP_PT_G31_S1321_XDC_R_B1GQ_W0|S1_N11N,358.654,30.2026
9488,GENTO_G14_PT_GF05_S1311B_XDC_R_OTE,84.6793,30.1519
7391,GALDI_G14_GDP_PT_G63_S13112_XDC_R_B1GQ_W2|S1_F6,10.2544,30.0697
10776,GRG_CA_G14_GDP_PT_W0|S1|G1M13A_S1311_XDC_R_B1GQ,143.8649,29.9062
4625,GADAFFA_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W1|S1_F5,-16.0599,29.4697
3889,GAANFB_G14_GDP_PT_G61_S1311_XDC_R_B1GQ_W0|S1_N11KN,398.5411,29.4384
12220,GXCCF_G14_CA_GDP_PT_GNFB|_Z_S1321_XDC_R_B1GQ,219.8232,29.4376
7937,GALIRP_T_G14_GDP_PT_G63_S1311_XDC_R_B1GQ_W0|S1_F63_65,116.4861,29.4026
10041,GER_G14_GDP_PT_GF08_S1311_XDC_R_B1GQ,42.3606,29.3547
7968,GALIR_G14_GDP_PT_G63_S1311B_XDC_R_B1GQ_W0|S1_F6,101.9148,29.2336
4209,GADAFCD_T_G14_GDP_PT_G32_S1311_XDC_R_B1GQ_W0|S1_F2,149.3701,29.2127
10711,GRGC_IO_G14_GDP_PT_1A|S1|G13C_S1311B_XDC_R_B1GQ,36.7677,29.1166
12077,GRT_G14_CA_GDP_PT_G11|_Z_S13_XDC_R_B1GQ,1787.5592,29.0648
11591,GRTGSGT_G14_GDP_PT_W0|S1|G11413_S1311B_XDC_R_B1GQ,32.658,28.9677
9902,GEPS_G14_GDP_PT_GF0301_S13_XDC_R_B1GQ,71.0632,28.7326
5695,GADANN_T_G14_GDP_PT_G31_S13112_XDC_R_B1GQ_W0|S1_N2N,1.1294,28.7139
9913,GEPTO_G14_PT_GF03_S1311_XDC_R_OTE,628.1835,28.7055
4214,GADAFCD_T_G14_GDP_PT_G32_S13_XDC_R_B1GQ_W0|S1_F2,207.316,28.6872
7301,GALD4NCD_GR_G14_MV_GDP_PT_G63NC|FD4_S1321_XDC_R_B1GQ,537.9244,28.6515
11499,GRSS_G14_GDP_PT_W0|S1|G121_S1314_XDC_R_B1GQ,514.4573,28.6451
6037,GADLDA_T_G14_GDP_PT_G33_S1321_XDC_R_B1GQ_W2|S1_F5,3.1381,28.4551
13363,m_gdp,17055.8675,28.453
7280,GALD3_G14_MV_GDP_PT_G63|FD3_S1311B_XDC_R_B1GQ,598.2031,28.3911
13298,comp_CG,50.0107,27.9582
12205,GXCBN_G14_GDP_PT_GNOB|_Z_S13_XDC_R_B1GQ,-29.7966,27.8917
11345,GRO_G14_GDP_PT_W0|S1|G14_S1312_XDC_R_B1GQ,44.9914,27.8858
11337,GRO_G14_GDP_PT_G14|_Z_S1312_XDC_R_B1GQ,44.9914,27.8858
11437,GRSSE_G14_GDP_PT_W0|S1|G1211_S13_XDC_R_B1GQ,190.7824,27.7617
11436,GRSSE_G14_GDP_PT_W0|S1|G1211_S1321_XDC_R_B1GQ,187.5196,27.5287
7990,GALLS_G14_GDP_PT_G63_S13_XDC_R_B1GQ_W0|S1_F4,1090.3231,27.457
9897,GEPS_G14_GDP_PT_GF0301_S1311_XDC_R_B1GQ,64.794,27.3803
11037,GROPI_G14_GDP_PT_W0|S1|G1411_S13_XDC_R_B1GQ,69.0709,27.3059
12101,GRT_G14_GDP_PT_W0|S1|G11_S13_XDC_R_B1GQ,2275.773,27.0944
12093,GRT_G14_GDP_PT_G11|_Z_S13_XDC_R_B1GQ,2275.773,27.0944
11597,GRTGSGT_G14_GDP_PT_W0|S1|G11413_S13_XDC_R_B1GQ,25.4279,26.8211
10384,GES_G14_CA_GDP_PT_G27|_Z_S1311B_XDC_R_B1GQ,302.9208,26.8154
13449,vfi_SNG,32.1843,26.6251
8241,GEATO_G14_PT_GF04_S1311_XDC_R_OTE,1536.3963,26.5409
9644,GEOOP_G14_GDP_PT_W0|S1|G2831_S1314_XDC_R_B1GQ,0.0626,26.5001
13184,RT_RM_GDP,3111.0724,26.4917
10368,GES_CA_G14_GDP_PT_W0|S1|G2M27A_S1311B_XDC_R_B1GQ,189.6447,26.4646
9326,GELM_G14_GDP_PT_GF0701_S13_XDC_R_B1GQ,34.2753,26.3967
5870,GADAN_T_G14_GDP_PT_G31|NN_S13_XDC_R_B1GQ,420.267,26.3907
7295,GALD4NCD_GR_G14_MV_GDP_PT_G63NC|FD4_S13112_XDC_R_B1GQ,0.7856,26.3794
13354,ipcg_CG,69.5178,26.3341
3568,GAAFFC_G14_GDP_PT_G62_S1311B_XDC_R_B1GQ_W1|S1_F2,75.3076,26.3258
4213,GADAFCD_T_G14_GDP_PT_G32_S1321_XDC_R_B1GQ_W0|S1_F2,152.4195,26.0813
11752,GRTIC_G14_GDP_PT_W0|S1|G1112_S1311_XDC_R_B1GQ,331.4271,25.9695
11158,GROSA_G14_GDP_PT_W0|S1|G1422_S13112_XDC_R_B1GQ,12.7867,25.5824
10781,GRG_CA_G14_GDP_PT_W0|S1|G1M13A_S13_XDC_R_B1GQ,139.9183,25.5531
10262,GESS_G14_GDP_PT_W0|S1|G271_S13_XDC_R_B1GQ,352.3795,25.5423
11756,GRTIC_G14_GDP_PT_W0|S1|G1112_S1321_XDC_R_B1GQ,319.5182,25.4451
10321,GEST_OS_G14_GDP_PT_W2|S1L|G25_S1311_XDC_R_B1GQ,5.7005,25.4171
13376,payroll_CG,30.7871,25.3196
5862,GADAN_T_G14_GDP_PT_G31_S13_XDC_R_B1GQ_W0|S1_NN,420.267,25.2225
