"Dataset Name","Dataset Code","Country Name","Country Code","Product Name","Product Code","Indicator Name","Indicator Code","Metadata Attribute","Metadata Value","Frequency"
"Export Quality","EQ","","","6714. Ferro manganese","6714","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6714. Ferro manganese","6714","","","Product Full Name","6714. Ferro manganese, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6714. Ferro manganese","6714","","","Product Name","6714. Ferro manganese",""
"Export Quality","EQ","","","6714. Ferro manganese","6714","","","Product SDMX Code","6714",""
"Export Quality","EQ","","","6714. Ferro manganese","6714","","","Product SDMX Name","6714. Ferro manganese",""
"Export Quality","EQ","","","6714. Ferro manganese","6714","","","Product Short Name","Ferro manganese",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product Code","6715",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product Full Name","6715. Other ferro alloys, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product Name","6715. Other ferro alloys",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product SDMX Code","6715",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product SDMX Name","6715. Other ferro alloys",""
"Export Quality","EQ","","","6715. Other ferro alloys","6715","","","Product Short Name","Other ferro alloys",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product Code","672",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product Digit Level","3-digit SITC",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product Full Name","672. Ingots & other primary forms of iron or steel, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product Name","672. Ingots & other primary forms of iron or steel",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product SDMX Code","672",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product SDMX Name","672. Ingots & other primary forms of iron or steel",""
"Export Quality","EQ","","","672. Ingots & other primary forms of iron or steel","672","","","Product Short Name","Ingots & other primary forms of iron or steel",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product Code","6721",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product Full Name","6721. Puddled bars & pilings & sim.forms of iron/ste., Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product Name","6721. Puddled bars & pilings & sim.forms of iron/ste.",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product SDMX Code","6721",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product SDMX Name","6721. Puddled bars & pilings & sim.forms of iron/ste.",""
"Export Quality","EQ","","","6721. Puddled bars & pilings & sim.forms of iron/ste.","6721","","","Product Short Name","Puddled bars & pilings & sim.forms of iron/ste.",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product Code","6723",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product Full Name","6723. Ingots of iron or steel, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product Name","6723. Ingots of iron or steel",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product SDMX Code","6723",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product SDMX Name","6723. Ingots of iron or steel",""
"Export Quality","EQ","","","6723. Ingots of iron or steel","6723","","","Product Short Name","Ingots of iron or steel",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product Code","6725",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product Full Name","6725. Blooms, billets, slabs, etc. Of iron or steel, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product Name","6725. Blooms, billets, slabs, etc. Of iron or steel",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product SDMX Code","6725",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product SDMX Name","6725. Blooms, billets, slabs, etc. Of iron or steel",""
"Export Quality","EQ","","","6725. Blooms, billets, slabs, etc. Of iron or steel","6725","","","Product Short Name","Blooms, billets, slabs, etc. Of iron or steel",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product Code","6727",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product Full Name","6727. Iron or steel coils for re rolling, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product Name","6727. Iron or steel coils for re rolling",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product SDMX Code","6727",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product SDMX Name","6727. Iron or steel coils for re rolling",""
"Export Quality","EQ","","","6727. Iron or steel coils for re rolling","6727","","","Product Short Name","Iron or steel coils for re rolling",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product Code","6729",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product Full Name","6729. Blanks for tubes and pipes, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product Name","6729. Blanks for tubes and pipes",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product SDMX Code","6729",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product SDMX Name","6729. Blanks for tubes and pipes",""
"Export Quality","EQ","","","6729. Blanks for tubes and pipes","6729","","","Product Short Name","Blanks for tubes and pipes",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product Code","673",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product Digit Level","3-digit SITC",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product Full Name","673. Iron and steel bars,rods,angles,shapes,sections, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product Name","673. Iron and steel bars,rods,angles,shapes,sections",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product SDMX Code","673",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product SDMX Name","673. Iron and steel bars,rods,angles,shapes,sections",""
"Export Quality","EQ","","","673. Iron and steel bars,rods,angles,shapes,sections","673","","","Product Short Name","Iron and steel bars,rods,angles,shapes,sections",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product Code","6731",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product Full Name","6731. Wire rod of iron or steel, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product Name","6731. Wire rod of iron or steel",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product SDMX Code","6731",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product SDMX Name","6731. Wire rod of iron or steel",""
"Export Quality","EQ","","","6731. Wire rod of iron or steel","6731","","","Product Short Name","Wire rod of iron or steel",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product Code","6732",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product Digit Level","4-digit SITC",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product Full Name","6732. Bars and rods of iron or steel, ex wire rod, Standard International Trade Classification (SITC)",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product Name","6732. Bars and rods of iron or steel, ex wire rod",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product SDMX Code","6732",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product SDMX Name","6732. Bars and rods of iron or steel, ex wire rod",""
"Export Quality","EQ","","","6732. Bars and rods of iron or steel, ex wire rod","6732","","","Product Short Name","Bars and rods of iron or steel, ex wire rod",""
"Export Quality","EQ","","","6734. Angles etc. Of iron or steel, 80 mm or more","6734","","","Product Code","6734",""
